icd9_code,icd10_code,rank,reason
7791,0PT10ZZ,3,"Matches 'Resection' (Ostectomy) and 'Ribs' (part of thorax). The ICD-9 code doesn't specify the number of ribs, but '1 to 2' is a reasonable interpretation of 'thorax [ribs and sternum]'."
7791,0PT50ZZ,4,"Matches 'Resection' (Ostectomy) and 'Scapula'. Approach is Open, which is implied by the lack of specification in the ICD-9 code."
7791,0PT60ZZ,5,"Matches 'Resection' (Ostectomy) and 'Scapula'. Approach is Open, which is implied by the lack of specification in the ICD-9 code."
7791,0PT90ZZ,6,"Matches 'Resection' (Ostectomy) and 'Clavicle'. Approach is Open, which is implied by the lack of specification in the ICD-9 code."
7791,0PTB0ZZ,7,"Matches 'Resection' (Ostectomy) and 'Clavicle'. Approach is Open, which is implied by the lack of specification in the ICD-9 code."
7794,0PTM0ZZ,1,Matches 'ostectomy' (resection) and 'carpals'. Approach is open (default).
7794,0PTQ0ZZ,2,Matches 'ostectomy' (resection) and 'metacarpals'. Approach is open (default).
7794,0PTN0ZZ,3,"Matches 'ostectomy' (resection) and 'carpals' but specifies the left side, which is not specified in the ICD-9 code."
7794,0PTP0ZZ,4,"Matches 'ostectomy' (resection) and 'metacarpals' but specifies the right side, which is not specified in the ICD-9 code."
7796,0QTD0ZZ,1,"The root operation 'Resection' directly corresponds to 'Total ostectomy' (removal of bone). 'Patella' is correctly identified as the body part. The 'Open Approach' is a plausible, though not explicitly stated, approach for this procedure."
7796,0QTF0ZZ,2,"Similar to 0QTD0ZZ, 'Resection' matches 'Total ostectomy' and 'Patella' is the correct body part. However, this code specifies the Left Patella, which is not specified in the ICD-9 description, making it less likely than the Right Patella code."
7798,0QTL0ZZ,1,Matches 'tarsals' and 'resection' (ostectomy implies resection). 'Open approach' is a default assumption for unspecified approach.
7798,0QTM0ZZ,2,Matches 'tarsals' and 'resection' (ostectomy implies resection). 'Open approach' is a default assumption for unspecified approach.
7798,0QTN0ZZ,3,Matches 'metatarsals' and 'resection' (ostectomy implies resection). 'Open approach' is a default assumption for unspecified approach.
7798,0QTP0ZZ,4,Matches 'metatarsals' and 'resection' (ostectomy implies resection). 'Open approach' is a default assumption for unspecified approach.
7799,0QT20ZZ,1,"ICD-9 describes 'Total ostectomy, other bones'. 'Ostectomy' means bone removal, which maps to the Resection Root Operation in ICD-10-PCS. 'Other bones' is vague but implies a bone other than fingers or toes. The Pelvic Bone (0QT2) is a plausible 'other bone'. The Open Approach (0) is a reasonable default. The 'ZZ' qualifier indicates no device."
7799,0QT30ZZ,2,"Similar to 0QT20ZZ, this represents Resection of the Pelvic Bone, a plausible 'other bone' from the ICD-9 description. The difference is the side (Left vs Right), which cannot be determined from the ICD-9 code, making it slightly less specific than 0QT20ZZ but still a strong candidate."
7799,0PTT0ZZ,3,"This code represents Resection of the Right Finger Phalanx. While 'ostectomy' maps to Resection, the Finger Phalanx is a specific bone, and the ICD-9 code specifies 'other bones', implying it's not a finger or toe. However, it's still a bone resection, making it a possible interpretation if 'other bones' was meant loosely."
7799,0PTV0ZZ,4,"Similar to 0PTT0ZZ, this represents Resection of the Left Finger Phalanx. The Finger Phalanx is less likely than 'other bones', but the Resection operation matches 'ostectomy'. The side difference makes it less specific than 0PTT0ZZ."
7799,0QTQ0ZZ,5,"This code represents Resection of the Right Toe Phalanx. Like the finger phalanx codes, the Toe Phalanx is a specific bone, making it less likely than 'other bones'. The Resection operation matches 'ostectomy'."
7799,0QTR0ZZ,6,"Similar to 0QTQ0ZZ, this represents Resection of the Left Toe Phalanx. The Toe Phalanx is less likely than 'other bones', but the Resection operation matches 'ostectomy'. The side difference makes it less specific than 0QTQ0ZZ."
7813,0PHH05Z,1,Matches 'radius' and 'external fixator device' (via Insertion of Ext Fix). The 'Open Approach' is a plausible default if unspecified.
7813,0PHK05Z,2,Matches 'ulna' and 'external fixator device' (via Insertion of Ext Fix). The 'Open Approach' is a plausible default if unspecified.
7813,0PHH35Z,3,Matches 'radius' and 'external fixator device'. 'Percutaneous Approach' is a plausible alternative to 'Open Approach'.
7813,0PHK35Z,4,Matches 'ulna' and 'external fixator device'. 'Percutaneous Approach' is a plausible alternative to 'Open Approach'.
7813,0PHH45Z,5,Matches 'radius' and 'external fixator device'. 'Percutaneous Endoscopic Approach' is a plausible alternative to 'Open Approach'.
7813,0PHK45Z,6,Matches 'ulna' and 'external fixator device'. 'Percutaneous Endoscopic Approach' is a plausible alternative to 'Open Approach'.
7813,0PHJ05Z,7,"Matches 'radius' and 'external fixator device', but specifies the 'Left' side, which is not specified in the ICD-9 code."
7813,0PHL05Z,8,"Matches 'ulna' and 'external fixator device', but specifies the 'Left' side, which is not specified in the ICD-9 code."
7813,0PHJ35Z,9,"Matches 'radius' and 'external fixator device', but specifies the 'Left' side. 'Percutaneous Approach' is a plausible alternative."
7813,0PHL35Z,10,"Matches 'ulna' and 'external fixator device', but specifies the 'Left' side. 'Percutaneous Approach' is a plausible alternative."
7813,0PHJ45Z,11,"Matches 'radius' and 'external fixator device', but specifies the 'Left' side. 'Percutaneous Endoscopic Approach' is a plausible alternative."
7813,0PHL45Z,12,"Matches 'ulna' and 'external fixator device', but specifies the 'Left' side. 'Percutaneous Endoscopic Approach' is a plausible alternative."
7814,0PHM05Z,1,Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'carpal' (Carpal). Open approach is a plausible default if unspecified.
7814,0PHP05Z,2,Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'metacarpals' (Metacarpal). Open approach is a plausible default if unspecified.
7814,0PHM35Z,3,Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'carpal' (Carpal). Percutaneous approach is a plausible alternative.
7814,0PHP35Z,4,Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'metacarpals' (Metacarpal). Percutaneous approach is a plausible alternative.
7814,0PHM45Z,5,Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'carpal' (Carpal). Percutaneous endoscopic approach is a plausible alternative.
7814,0PHP45Z,6,Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'metacarpals' (Metacarpal). Percutaneous endoscopic approach is a plausible alternative.
7814,0PHN05Z,7,"Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'carpal' (Carpal), but specifies the left side which is not indicated in the ICD-9 description."
7814,0PHQ05Z,8,"Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'metacarpals' (Metacarpal), but specifies the left side which is not indicated in the ICD-9 description."
7814,0PHN35Z,9,"Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'carpal' (Carpal), but specifies the left side which is not indicated in the ICD-9 description. Percutaneous approach is a plausible alternative."
7814,0PHQ35Z,10,"Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'metacarpals' (Metacarpal), but specifies the left side which is not indicated in the ICD-9 description. Percutaneous approach is a plausible alternative."
7814,0PHN45Z,11,"Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'carpal' (Carpal), but specifies the left side which is not indicated in the ICD-9 description. Percutaneous endoscopic approach is a plausible alternative."
7814,0PHQ45Z,12,"Matches 'Application of external fixator device' (Insertion of Ext Fix) and 'metacarpals' (Metacarpal), but specifies the left side which is not indicated in the ICD-9 description. Percutaneous endoscopic approach is a plausible alternative."
7816,0QHD05Z,1,"The ICD-9 description 'Application of external fixator device, patella' directly corresponds to the Insertion of an External Fixator (Ext Fix) into the Patella. The root operation 'Insertion' accurately reflects the application of a device. The body part 'Patella' matches. The approach 'Open' is a plausible method for applying an external fixator, although the ICD-9 code doesn't specify the approach. The laterality 'R' is assumed as a default, but the ICD-9 code doesn't specify laterality."
7816,0QHD35Z,2,"Similar to 0QHD05Z, this code represents the Insertion of an External Fixator into the Patella. The 'Percutaneous' approach is also a plausible method for applying an external fixator, aligning with the general concept of 'Application' in the ICD-9 code. Laterality 'R' is assumed."
7816,0QHD45Z,3,"This code also represents the Insertion of an External Fixator into the Patella. The 'Percutaneous Endoscopic' approach is a specific type of percutaneous approach, potentially applicable but less common than open or standard percutaneous for external fixators. Laterality 'R' is assumed."
7816,0QHF05Z,4,"This code is identical to 0QHD05Z in terms of root operation, body part, and approach, but specifies the Left (L) Patella. Since the ICD-9 code does not specify laterality, this is a possible match, but less likely than the right-sided options if a default assumption of right is made."
7816,0QHF35Z,5,"This code is identical to 0QHD35Z but specifies the Left (L) Patella. Similar to 0QHF05Z, it's a possible match due to the unspecified laterality in the ICD-9 code, but less likely than right-sided options."
7816,0QHF45Z,6,"This code is identical to 0QHD45Z but specifies the Left (L) Patella. Similar to 0QHF05Z and 0QHF35Z, it's a possible match due to the unspecified laterality in the ICD-9 code, but less likely than right-sided options."
7817,0QHG05Z,1,"Matches 'External Fixator' (Ext Fix), 'Tibia' (Tibia), and 'Application' (Insertion, as the closest root operation). The 'Open Approach' is a plausible method for applying an external fixator."
7817,0QHG35Z,2,"Matches 'External Fixator' (Ext Fix), 'Tibia' (Tibia), and 'Application' (Insertion). 'Percutaneous Approach' is also a plausible method."
7817,0QHG45Z,3,"Matches 'External Fixator' (Ext Fix), 'Tibia' (Tibia), and 'Application' (Insertion). 'Percutaneous Endoscopic Approach' is less common but still possible."
7817,0QHJ05Z,4,"Matches 'External Fixator' (Ext Fix) and 'Fibula' (Fibula), and 'Application' (Insertion). The ICD-9 code specifies both tibia and fibula, so this code covering only the fibula is less complete but still relevant."
7817,0QHJ35Z,5,"Matches 'External Fixator' (Ext Fix), 'Fibula' (Fibula), and 'Application' (Insertion). 'Percutaneous Approach' is also a plausible method."
7817,0QHJ45Z,6,"Matches 'External Fixator' (Ext Fix), 'Fibula' (Fibula), and 'Application' (Insertion). 'Percutaneous Endoscopic Approach' is less common but still possible."
7817,0QHH05Z,7,"Matches 'External Fixator' (Ext Fix), 'Tibia' (Tibia), and 'Application' (Insertion). However, it specifies the Left Tibia, while the ICD-9 code doesn't specify laterality."
7817,0QHH35Z,8,"Matches 'External Fixator' (Ext Fix), 'Tibia' (Tibia), and 'Application' (Insertion). 'Percutaneous Approach' is also plausible. Specifies Left Tibia."
7817,0QHH45Z,9,"Matches 'External Fixator' (Ext Fix), 'Tibia' (Tibia), and 'Application' (Insertion). 'Percutaneous Endoscopic Approach' is less common. Specifies Left Tibia."
7817,0QHK05Z,10,"Matches 'External Fixator' (Ext Fix) and 'Fibula' (Fibula), and 'Application' (Insertion). Specifies Left Fibula. Less complete than tibia codes as ICD-9 covers both bones."
7817,0QHK35Z,11,"Matches 'External Fixator' (Ext Fix), 'Fibula' (Fibula), and 'Application' (Insertion). 'Percutaneous Approach' is also plausible. Specifies Left Fibula."
7817,0QHK45Z,12,"Matches 'External Fixator' (Ext Fix), 'Fibula' (Fibula), and 'Application' (Insertion). 'Percutaneous Endoscopic Approach' is less common. Specifies Left Fibula."
7827,0QBG0ZZ,1,"The ICD-9 code describes a procedure on the tibia and fibula. This code involves excision of the tibia. While 'excision' is not 'limb shortening', it's a procedure performed on the tibia. The approach is open."
7827,0QBJ0ZZ,2,"Similar to the previous code, this involves excision, but on the fibula. It addresses one of the bones mentioned in the ICD-9 description."
7827,0QBG3ZZ,3,Excision of the tibia with a percutaneous approach. Still addresses the tibia.
7827,0QBJ3ZZ,4,Excision of the fibula with a percutaneous approach. Still addresses the fibula.
7827,0QBG4ZZ,5,Excision of the tibia with a percutaneous endoscopic approach. Still addresses the tibia.
7827,0QBJ4ZZ,6,Excision of the fibula with a percutaneous endoscopic approach. Still addresses the fibula.
7827,0QBH0ZZ,7,"Excision of the left tibia. Addresses the tibia but specifies the left side, which is not specified in the ICD-9 code."
7827,0QBH3ZZ,8,"Excision of the left tibia, percutaneous approach. Addresses the tibia but specifies the left side."
7827,0QBH4ZZ,9,"Excision of the left tibia, percutaneous endoscopic approach. Addresses the tibia but specifies the left side."
7827,0QBK0ZZ,10,Excision of the left fibula. Addresses the fibula but specifies the left side.
7827,0QBK3ZZ,11,"Excision of the left fibula, percutaneous approach. Addresses the fibula but specifies the left side."
7827,0QBK4ZZ,12,"Excision of the left fibula, percutaneous endoscopic approach. Addresses the fibula but specifies the left side."
7852,0PHC04Z,1,"Matches 'Internal fixation' (Insertion of Int Fix) and 'humerus'. The ICD-9 code does not specify the exact location on the humerus (head vs shaft), but the head is a common site. 'Without fracture reduction' is not explicitly coded but is implied by the general 'Insertion of Int Fix' root operation."
7852,0PHF04Z,2,"Matches 'Internal fixation' (Insertion of Int Fix) and 'humerus'. The ICD-9 code does not specify the exact location on the humerus (head vs shaft), but the shaft is a common site. 'Without fracture reduction' is not explicitly coded but is implied by the general 'Insertion of Int Fix' root operation."
7852,0PHC34Z,3,Matches 'Internal fixation' (Insertion of Int Fix) and 'humerus' (head). The approach (Percutaneous) is a plausible alternative to Open.
7852,0PHF34Z,4,Matches 'Internal fixation' (Insertion of Int Fix) and 'humerus' (shaft). The approach (Percutaneous) is a plausible alternative to Open.
