icd9_code,icd10_code,rank,reason
9900,30253N0,6,This code refers to the transfusion of autologous red blood cells via a peripheral artery. Similar reasoning as the previous code applies.
9900,30263H0,7,This code refers to the transfusion of autologous whole blood via a central artery. This is less common and not as closely aligned with the typical transfusion approach.
9900,30263N0,8,"This code refers to the transfusion of autologous red blood cells via a central artery. Like the previous code, it is less common and does not match the procedure as closely."
9901,30233H1,1,Best match for exchange transfusion as it involves transfusing whole blood in a peripheral vein.
9901,30243H1,2,"Also matches exchange transfusion but involves a central vein, which is less common than peripheral."
9901,30253H1,3,"Involves transfusing whole blood in a peripheral artery, which is not typical for exchange transfusion."
9901,30263H1,4,"Involves transfusing whole blood in a central artery, which is not typical for exchange transfusion."
9902,30233H0,1,Best match for transfusing autologous whole blood into peripheral vein.
9902,30233N0,2,Good match for transfusing autologous red blood cells into peripheral vein.
9902,30243H0,3,Matches transfusing autologous whole blood into central vein.
9902,30243N0,4,Good match for transfusing autologous red blood cells into central vein.
9902,30253H0,5,Matches transfusing autologous whole blood into peripheral artery.
9902,30253N0,6,Good match for transfusing autologous red blood cells into peripheral artery.
9902,30263H0,7,Matches transfusing autologous whole blood into central artery.
9902,30263N0,8,Good match for transfusing autologous red blood cells into central artery.
9902,30233W0,9,Transfusion of autologous factor IX does not match the description of blood transfusion.
9902,30243W0,10,Transfusion of autologous factor IX does not match the description of blood transfusion.
9902,30253W0,11,Transfusion of autologous factor IX does not match the description of blood transfusion.
9902,30263W0,12,Transfusion of autologous factor IX does not match the description of blood transfusion.
9903,30233H1,1,Matches the procedure of transfusing whole blood via peripheral vein.
9903,30243H1,2,Matches the procedure of transfusing whole blood via central vein.
9903,30253H1,3,"Describes transfusing whole blood but via peripheral artery, which is less common."
9903,30263H1,4,"Describes transfusing whole blood but via central artery, which is even less common."
9904,30233N1,1,Best match for transfusion of packed cells via peripheral vein.
9904,30233P1,2,Transfusion of frozen red cells via peripheral vein; related but not packed.
9904,30243N1,3,Transfusion of packed cells via central vein; acceptable alternative.
9904,30243P1,4,Transfusion of frozen red cells via central vein; related but not packed.
9904,30253N1,5,Transfusion of packed cells via peripheral artery; less common but still relevant.
9904,30253P1,6,Transfusion of frozen red cells via peripheral artery; related but not packed.
9904,30263N1,7,Transfusion of packed cells via central artery; less common but still relevant.
9904,30263P1,8,Transfusion of frozen red cells via central artery; related but not packed.
9905,30233R1,1,"Directly matches the procedure of transfusing nonautologous platelets in a peripheral vein, which aligns with the description of platelet transfusion."
9905,30243R1,2,"Also matches the transfusion of nonautologous platelets but specifies a central vein, which is still relevant to the procedure."
9905,30253R1,3,"Involves transfusion of nonautologous platelets but specifies a peripheral artery; while it is a transfusion, the arterial approach is less common for platelet transfusion."
9905,30263R1,4,"Transfusion of nonautologous platelets into a central artery is the least relevant as transfusions are typically performed in veins, making this option a poor match."
9906,30233V1,1,"Transfuse Nonaut Antihemophilic in Periph Vein, Perc is the most directly related to coagulation factors."
9906,30233W1,2,"Transfuse Nonaut Factor IX in Periph Vein, Perc is also a specific type of coagulation factor."
9906,30233T1,3,"Transfuse Nonaut Fibrinogen in Periph Vein, Perc is another relevant coagulation factor."
9906,30243V1,4,"Transfuse Nonaut Antihemophilic in Central Vein, Perc is related but specifies a central vein."
9906,30243W1,5,"Transfuse Nonaut Factor IX in Central Vein, Perc is relevant but uses a central vein."
9906,30243T1,6,"Transfuse Nonaut Fibrinogen in Central Vein, Perc is related but specifies a central vein."
9906,30253V1,7,"Transfuse Nonaut Antihemophilic in Periph Art, Perc is less relevant as it involves an artery."
9906,30253W1,8,"Transfuse of Nonaut Factor IX into Periph Art, Perc Approach is less relevant due to artery involvement."
9906,30253T1,9,"Transfuse Nonaut Fibrinogen in Periph Art, Perc is less relevant as it involves an artery."
9906,30263V1,10,"Transfuse Nonaut Antihemophilic in Central Art, Perc is further from the original procedure due to artery involvement."
9906,30263W1,11,"Transfuse Nonaut Factor IX in Central Art, Perc is less relevant due to artery involvement."
9906,30263T1,12,"Transfuse Nonaut Fibrinogen in Central Art, Perc is the least relevant due to artery involvement."
9907,30233J1,1,Transfusing nonautologous serum albumin in a peripheral vein closely matches the general description of transfusion of serum.
9907,30233K1,2,Transfusing nonautologous frozen plasma in a peripheral vein is relevant as it also involves serum components.
9907,30233L1,3,Transfusing nonautologous fresh plasma in a peripheral vein is relevant as it relates to serum.
9907,30233M1,4,Transfusing nonautologous plasma cryoprecipitate in a peripheral vein is related as it involves serum derivatives.
9907,30243J1,5,Transfusing nonautologous serum albumin in a central vein is semantically relevant due to the serum component.
9907,30243K1,6,Transfusing nonautologous frozen plasma in a central vein is relevant as it also involves serum.
9907,30243L1,7,Transfusing nonautologous fresh plasma in a central vein is relevant as it relates to serum.
9907,30243M1,8,Transfusing nonautologous plasma cryoprecipitate in a central vein is related as it involves serum derivatives.
9907,30253J1,9,Transfusing nonautologous serum albumin in a peripheral artery is somewhat relevant due to the serum component.
9907,30253K1,10,Transfusing nonautologous frozen plasma in a peripheral artery is relevant as it involves serum.
9907,30253L1,11,Transfusing nonautologous fresh plasma in a peripheral artery is relevant as it relates to serum.
9907,30253M1,12,Transfusing nonautologous plasma cryoprecipitate in a peripheral artery is related as it involves serum derivatives.
9907,30263J1,13,Transfusing nonautologous serum albumin in a central artery is somewhat relevant due to the serum component.
9907,30263K1,14,Transfusing nonautologous frozen plasma in a central artery is relevant as it involves serum.
9907,30263L1,15,Transfusing nonautologous fresh plasma in a central artery is relevant as it relates to serum.
9907,30263M1,16,Transfusing nonautologous plasma cryoprecipitate in a central artery is related as it involves serum derivatives.
9909,30233Q1,1,Transfusion of Nonaut WBC into Periph Vein aligns well with 'Transfusion of other substance' and uses a peripheral approach.
9909,30243Q1,2,"Transfusion of Nonaut WBC into Central Vein is also relevant, though central veins are less commonly used for transfusions compared to peripheral veins."
9909,30253Q1,3,"Transfusion of Nonaut WBC into Periph Art is a transfusion procedure but typically transfusions are not performed into peripheral arteries, making it less relevant."
9909,30263Q1,4,"Transfusion of Nonaut WBC into Central Art is the least relevant as transfusions are not performed into central arteries, which is not typical practice."
9910,3E03317,1,Directly corresponds to the injection of a thrombolytic agent in a peripheral vein.
9910,3E04317,2,Corresponds to the injection of a thrombolytic agent in a central vein.
9910,3E05317,3,"Involves the introduction of a thrombolytic agent into a peripheral artery, similar procedure context."
9910,3E06317,4,"Involves the introduction of a thrombolytic agent into a central artery, somewhat related but less common."
9910,3E08317,5,"Introduces a thrombolytic agent into the heart, which is a more specific and less common application."
9912,3E013GC,1,Introduction of therapeutic substance into subcutaneous tissue aligns with immunization for allergy.
9912,3E023GC,2,Introduction of therapeutic substance into muscle is a related procedure but less specific to allergy immunization than subcutaneous.
9914,30233S1,1,"Best match for the procedure as it involves transfusion of nonautologous globulin into a peripheral vein, aligning closely with the injection or infusion of immunoglobulin."
